x,y,label
10.558231,-0.7703016,7
0.4215656,-4.356094,1
10.987032,6.793386,9
11.16772,-0.45516467,7
1.1294402,11.321997,0
1.4194146,-0.98038656,1
7.083288,13.482987,8
-1.9397688,3.3928065,3
-2.5145812,12.196402,4
9.379571,2.1070535,5
0.029803671,13.020332,4
0.5119154,10.544282,2
0.67495894,-3.903924,1
-0.34353063,3.7289808,1
-2.0075593,-2.7034693,1
-0.7428097,10.308528,2
10.745137,4.0277476,9
-0.05595152,-3.6542342,1
-5.1851315,7.2897363,0
-1.9488392,5.6135654,6
-0.36516118,5.669973,1
-0.8013347,3.3731706,3
-2.7689443,4.471159,0
5.1679993,13.688081,8
-5.3486238,6.46141,0
9.3008795,4.3102226,5
11.574177,2.8574588,7
-0.19146138,4.05887,3
-0.4264288,9.653741,6
11.501884,0.16657375,7
9.432663,1.6606178,5
-0.8827243,-2.5475519,1
-0.22079085,10.177453,2
-1.0403012,12.912782,6
8.902426,5.8557515,9
8.859337,1.6295613,5
-3.1875813,8.1149435,3
1.3093061,13.365868,6
-3.1616833,8.462856,3
12.247532,5.014026,7
0.99519753,11.517622,6
-0.49028933,7.068622,2
8.395408,7.224358,5
-2.1545568,11.982552,6
-2.5902503,4.8233466,0
-2.867649,6.7932205,0
0.6960084,10.738115,6
11.2430935,6.4485135,9
9.348321,5.523081,5
-5.3029504,5.4721284,0
-3.9888527,5.801407,0
-1.7769604,11.747868,6
0.9226746,14.06322,2
-1.2412708,5.3079896,3
-2.3657649,13.599568,2
-2.953049,13.006786,4
-1.6811706,5.1180015,3
11.916744,4.7195683,7
9.742099,3.1166441,5
10.253746,1.8981943,5
-5.0883083,5.490199,0
9.712893,7.285794,9
-3.314683,6.1638827,0
-3.2312274,9.106246,4
-1.8283899,10.637302,2
-5.509352,6.937777,6
10.24732,0.78820646,7
11.487179,6.544177,9
11.031498,2.6886196,7
10.90191,7.0632496,9
11.663671,2.7410722,7
-0.4879153,13.535415,6
8.778592,4.933425,5
10.767286,1.6884124,5
-1.7286601,5.868892,6
4.3953347,9.679488,8
8.8508415,1.5637431,5
-4.4618926,6.4179363,0
-2.2756796,8.798783,4
11.233939,1.3661847,7
-3.0914588,4.7726846,0
11.882533,6.4648876,9
-1.1648954,13.058337,6
0.3503225,-2.3574739,1
10.3634815,-0.21647456,7
-0.044939093,14.847833,2
-3.4962454,8.967287,3
-0.77829283,-4.0286093,1
1.441408,-0.99077815,1
12.106529,4.0082617,9
-5.220058,6.9164405,0
6.1595564,14.029892,8
8.593826,0.7480598,5
11.605044,0.322028,7
4.185155,9.450531,8
-0.6388253,-2.555683,1
-0.78235114,-2.0488722,1
-1.3840678,4.12476,3
-1.0773745,6.9037995,6
10.227749,-0.61548954,7
-2.6721761,12.567476,4
-2.7879555,14.656915,4
-1.1877887,12.590039,4
-0.20389014,10.694909,2
-1.1525434,4.2425847,3
10.914592,-0.19828138,7
10.193995,1.7655394,5
-1.0244068,-1.998061,1
5.541982,11.757934,8
4.710998,11.070491,8
-0.99484396,-3.5649505,1
10.415538,0.90104663,5
10.012335,0.9812546,5
-2.8709671,4.9633884,0
9.824874,1.1824217,7
-2.2718446,12.387386,6
-2.2521715,7.068727,6
9.76335,-0.30612916,7
-0.5865783,11.833157,6
-4.0068417,6.8761253,0
-1.380998,6.7502246,0
-3.2061682,9.268857,4
-3.1772425,8.242241,3
8.344192,5.4597125,5
-1.9404304,4.7596517,0
-2.4987385,12.405738,2
4.7690344,11.438384,8
10.093174,-0.6470263,7
-3.130021,14.597736,4
-4.4852257,7.11229,6
8.182691,0.3623356,5
6.5033007,12.991231,8
-5.1299343,5.8961515,0
-3.0247777,8.110977,8
9.907928,7.9961863,9
-0.025007933,3.6982942,3
-3.6301157,5.5652027,0
-0.7971851,6.3789473,3
-2.5447843,4.609495,0
-2.9990966,6.6154485,0
-0.92614627,15.156834,4
10.096763,1.3156506,5
11.048576,7.1986666,9
-0.040139664,4.0203533,3
9.510975,7.303328,5
0.32552332,9.788849,2
-1.9420538,11.823746,6
11.381287,-0.038614694,7
-2.4065228,3.647041,3
-3.0391238,8.820147,3
-1.6508534,-2.026607,1
-0.532786,5.437049,3
-5.0231924,6.242795,0
-1.0545126,14.229602,4
-1.1725632,12.516767,4
-1.3956478,-1.9519662,1
-1.1201103,15.010494,6
-1.2304363,13.883684,4
11.862573,3.4343686,9
11.578055,5.284493,9
10.282436,3.35368,5
-0.530082,6.742061,3
-3.358058,9.794952,3
-0.89186925,10.92461,6
10.857179,7.1327624,9
8.717296,5.6368933,5
12.196154,3.2775805,9
6.576002,12.583437,8
11.239821,2.706482,9
-2.6402044,6.478035,0
-0.2279017,13.892982,4
4.5390515,13.264808,8
3.4971929,9.490449,8
-0.7786053,-2.0658603,1
-3.8764632,6.740626,6
6.43613,12.677972,8
-2.8841214,14.869628,4
-3.213319,10.46556,4
-0.6199307,5.0207767,3
4.5645695,9.795154,8
-1.346682,3.3526974,3
6.4595103,13.843899,8
-3.474214,9.138444,3
-2.8441975,9.207933,3
-0.3258343,-3.1536362,1
-1.0983808,10.032543,2
-1.4371825,4.28054,3
0.15204783,9.311538,6
0.9009133,-3.7884252,1
4.667234,11.294135,8
9.109011,4.641237,5
-1.9466437,12.546585,2
-1.354895,13.112894,4
11.683928,4.8733597,9
-5.1802454,5.6617527,2
11.571427,5.38044,9
10.576811,1.6751965,5
4.1195226,9.724896,8
-3.4189162,5.8822503,0
11.895884,1.6930993,7
-3.4158554,13.005539,2
10.352975,6.6962256,9
8.891305,1.592572,5
-3.8896856,8.034471,3
8.910907,4.6122236,5
-3.3351264,8.170045,3
-2.4941323,12.357813,4
8.127974,5.897787,5
5.398577,13.892652,8
-0.5716381,-3.4549384,1
-2.2048452,13.220522,2
11.605241,6.2275343,9
-3.4497914,5.1465645,6
-2.0318363,4.8470254,0
0.34323522,14.106859,4
-0.44361398,11.543538,2
10.463889,7.4571285,9
-3.0382996,11.372405,2
-2.4924238,12.8053465,2
-0.22865574,10.235767,4
-5.788924,5.646315,0
0.24634497,9.712483,6
0.53809226,13.846556,4
1.082195,-4.3498044,1
0.5816632,-3.9382093,1
-0.24250706,-3.8764546,1
1.126831,13.174384,6
0.36166355,12.265115,6
-5.2953467,7.1181126,0
5.669209,11.939152,8
9.1732435,4.8774314,5
11.350096,6.040723,9
-0.9788673,4.7625737,3
-2.4538229,13.194551,6
10.688028,7.644317,9
-1.0667703,15.094766,6
2.0090888,-3.4967237,1
0.09188606,-2.30028,1
6.28069,13.835365,8
9.911696,7.22806,9
0.5348588,-2.7881641,1
4.7641506,10.804187,8
-2.908321,13.012024,4
8.97671,1.7157193,5
-2.9375615,11.795845,2
-1.433906,13.700269,4
0.006865992,9.317598,4
-2.2493286,12.834723,6
-0.65651786,-3.672378,1
8.801792,7.420108,5
8.981944,4.574464,5
-0.15637611,-2.3580742,1
0.3969538,10.444209,2
2.0432732,13.24552,6
4.1498857,10.138324,8
-2.528175,14.418898,2
-2.3190074,12.559828,6
-2.8520665,14.403009,4
10.18263,3.366274,5
-3.1854095,8.162751,3
11.858196,3.4894085,9
0.24735677,14.791347,2
-3.4672399,9.082455,3
-2.8250961,6.2158475,6
9.99065,3.461888,5
-3.032911,11.337774,3
0.0976176,9.669101,0
4.630479,10.792741,8
11.98255,2.6144896,7
8.0416155,0.24953935,5
9.509384,7.9900703,9
4.656346,10.430988,8
0.3415821,10.07398,4
-0.7560064,3.3269324,1
9.246255,7.9215155,9
11.723168,4.0801806,7
-0.5079598,9.966108,6
0.21271724,-2.960924,1
8.235533,6.3395343,5
-2.7047143,13.874488,2
-2.386883,3.6360295,3
9.189098,7.6193333,9
9.33193,4.441194,5
-3.294878,12.942104,2
9.882486,1.255756,5
-5.1096663,6.2516913,0
-0.19053678,12.178969,6
-1.0960468,3.4277437,3
-1.0760347,-3.9039445,1
-2.3145976,6.6112795,0
9.960211,0.8620163,7
4.7037654,13.202361,0
10.001093,5.3841352,5
9.865072,3.6109202,5
-2.1105494,5.3482995,3
5.9755535,13.797885,8
-0.1404343,13.827407,4
-4.4038167,5.9522715,6
-3.0182993,6.5513196,0
-0.020378347,12.936407,6
-1.9474823,11.720842,6
9.190454,7.2308974,9
-0.2639749,11.980811,2
1.5782053,-3.3623536,1
0.8184817,-2.7801914,1
0.4500332,4.42329,3
-3.5082393,13.40473,4
-0.2673635,13.593291,4
3.6843305,8.669601,8
-3.109688,8.763194,3
9.51807,4.3848524,5
6.6126175,13.57941,8
1.9925818,13.553653,2
4.8440566,13.554862,8
-1.9250227,15.044061,4
-1.2840265,12.497755,4
0.022784352,14.581717,4
-2.6585047,14.840093,2
-4.178646,7.352626,8
1.3344033,-1.2746624,1
-4.037142,7.0936007,0
-5.3994064,7.501909,6
11.882303,1.0578504,7
5.6719255,13.355651,8
8.919929,4.869999,5
-2.4924371,13.830945,2
8.957491,6.529883,9
8.427234,5.321461,5
4.5921044,9.601057,8
11.668569,5.153295,9
6.498112,12.657315,8
10.102421,0.674364,5
-3.371366,13.075089,2
-0.373428,11.26056,4
-1.5358319,4.74324,3
-1.9750034,4.669908,0
5.868705,13.21221,8
0.7521818,10.497777,6
-4.368238,6.352547,0
12.004336,2.3295689,9
-4.8417616,5.4225593,6
-1.5331304,6.7565737,0
-0.42003426,-2.2070627,1
0.53020775,14.498565,2
0.31910753,4.1931806,3
11.823897,3.6191897,9
-3.7577906,6.510391,0
11.108351,-0.090501726,7
-2.7876287,13.3734865,2
4.534694,13.28961,0
1.2108393,13.716749,2
-3.0523968,6.284549,6
-1.3694429,13.024735,6
-1.2223378,-3.1006744,1
-3.7436135,6.315546,0
10.445637,7.895383,9
-0.7362018,-3.0989244,1
-2.8647568,13.514494,4
1.648175,-3.774661,1
4.619979,10.000583,8
-0.38059217,13.847987,2
4.3487544,10.650097,8
4.962805,13.573023,8
-1.0059086,14.740541,4
-0.16516542,12.931902,4
10.357149,-0.46183625,7
-0.21860541,13.489183,6
0.3873238,-2.6116776,1
5.6440344,13.727837,8
-2.3705795,13.581461,2
10.704983,6.833563,9
0.020016933,9.447723,4
-1.011141,14.599832,2
-3.442246,6.4366045,0
11.663603,5.0490522,9
10.063903,7.4443073,9
-2.5725126,14.941409,4
0.11614371,10.833627,2
5.6681557,12.422976,8
-0.8986496,5.1066465,3
-3.647624,6.627167,6
-4.4435062,6.7094336,0
-1.9975389,6.728326,0
10.719064,0.7387563,7
9.732015,3.536587,9
8.909839,6.2227736,5
11.043586,6.5937533,9
6.04816,13.783278,8
10.946351,-0.31039977,7
8.563659,5.018805,5
11.052828,-0.22737302,7
-4.924643,5.6142545,0
-3.084266,11.417534,4
-0.95499706,4.3710203,3
11.70041,3.3220055,7
6.028612,14.103515,8
3.45038,9.302111,8
-1.7407668,6.6941414,0
-1.9056616,5.3025966,6
-5.4724727,7.1317234,0
11.777305,6.1299057,9
4.4548798,10.972835,8
10.858089,0.828974,7
0.93258727,-3.7205162,1
9.1987505,5.3786597,5
10.595593,6.0076294,9
-1.3324746,-2.3648314,1
-0.25910047,11.659747,2
1.1451663,-4.4308763,1
9.974225,4.3506575,5
9.917651,4.2987876,5
6.2052903,14.032767,8
10.688033,3.2978497,7
0.19534975,12.224451,2
-3.5890725,8.13281,3
-0.68223566,6.043274,3
-1.6967455,9.679844,2
-0.96943706,14.27833,2
-0.6530749,6.0016694,1
-0.81464744,13.364481,4
3.0969877,13.521457,8
11.660732,6.247257,9
0.0010215115,10.646876,6
-5.4374695,6.1507425,0
9.907538,0.95190096,7
-0.013848442,14.890225,6
0.15258452,14.494871,2
0.48050752,13.699563,4
-2.881251,5.007613,3
12.069828,4.2212353,9
-1.2618294,13.092115,4
1.6687493,-3.3303638,1
8.696801,8.012795,9
1.1895779,-4.2902575,1
0.56615096,10.504724,3
-0.4452142,13.509846,2
9.053122,1.6170349,5
10.561341,1.4449501,7
-1.7686038,5.635022,6
-1.5563196,6.8351707,0
0.13744208,4.365145,3
-1.8156766,5.920069,6
-0.7355143,7.01598,0
9.650061,7.879571,9
-2.159808,12.234994,4
8.767603,7.9630957,9
0.029307947,10.146965,2
1.6757265,13.364122,4
5.0285306,13.730062,8
0.14855471,9.804565,6
-1.6924586,6.808674,0
10.110862,7.9430485,9
6.5110755,12.829988,8
-2.897909,9.283804,4
-2.5798204,11.975722,4
0.12532341,13.20224,4
1.5273118,-3.3173623,1
10.724833,4.3379145,9
-1.1543856,4.296483,1
4.354919,9.659336,8
-2.5417192,8.925512,4
11.810717,5.5956864,9
8.992075,1.5382686,5
-2.0915442,4.117535,3
-0.06306132,5.4085855,1
-5.7859187,6.7273703,0
11.466922,3.7960792,7
-2.4905703,14.39277,6
-4.0895386,6.720144,0
-0.86673224,13.508667,2
-2.412488,13.900424,2
-4.0833583,5.0979724,6
0.43776265,9.132382,6
-3.1705668,10.443471,4
11.6021805,6.0430727,9
-0.5234329,11.529274,6
-2.3261387,11.534057,4
-2.5187364,9.810593,4
11.319135,0.53025687,7
-1.5693874,14.131157,6
-1.4929384,6.869518,0
10.340967,-0.3094799,7
-2.9687488,8.1793785,3
-2.8912554,14.38297,6
4.4079,9.139607,8
11.27833,6.9760985,9
-3.0123978,5.117201,0
-2.925656,8.156675,2
0.055244204,10.717132,6
0.7969445,-1.9956256,1
8.407447,0.5000461,5
0.6945615,11.393302,2
-1.2262995,-2.0895696,1
-0.93566096,-2.7746742,1
-0.4594043,10.033218,4
0.14518921,9.072808,2
9.443728,1.8254704,5
9.705295,7.1333942,9
-1.2493405,-3.699024,1
-3.6475525,5.901076,6
10.739476,5.4095907,9
8.831187,1.1291624,5
-3.2739992,10.460379,4
-3.495399,5.168304,6
-2.9565086,9.884251,4
8.200974,5.862685,5
9.562747,1.3403447,5
9.883429,2.4025166,5
-1.5316647,15.174096,2
-0.095971145,12.448973,4
-3.2991724,10.6829605,4
-0.14034085,11.604356,2
8.87051,1.8096,5
-3.2165258,10.393587,4
9.51352,1.9338061,5
11.043717,6.220741,9
10.172265,-0.64282006,7
0.5014756,14.512437,2
-5.12185,5.857013,0
4.8227987,10.562091,8
9.849453,7.9460845,9
-2.4806242,3.6886823,3
11.027842,6.757507,9
11.7311125,4.66686,9
11.355189,7.0815945,9
-4.16935,5.311932,6
10.465492,1.9521362,5
-0.82832175,-3.2744274,1
3.1876926,8.549518,8
-4.3625593,5.5771017,6
-1.3613691,11.209911,6
4.7173204,13.554361,8
-1.098841,3.6561005,3
8.574966,0.69283664,5
-0.37266403,11.452321,6
4.6485796,11.334837,8
-2.7151344,11.940023,4
8.0267725,0.19636156,5
-2.0159538,6.9093714,6
-3.6417012,6.080471,0
-3.6902494,8.316076,3
0.71226025,13.768374,6
-2.8753111,14.249237,4
-3.3996878,6.23506,0
-5.3173666,5.3192616,0
9.955722,-0.5530236,7
8.386938,0.54297036,5
-1.1069415,12.778853,4
10.260622,1.456254,7
-1.1241864,6.9616995,0
-4.496772,4.9997,6
7.145677,13.659361,8
1.2747787,12.244594,2
-5.008935,5.235867,6
10.708289,6.4145985,9
-2.0448773,4.330486,3
8.902174,4.641097,5
-1.6962409,7.0034738,6
4.7637186,11.523923,8
-0.56907517,10.644339,2
8.869765,6.3187027,5
4.7366953,10.762097,8
-0.866959,3.3706572,3
-0.25198424,-2.8210783,1
-2.3512506,13.411993,2
9.619942,7.1653056,9
1.5226969,-3.8996406,1
-2.3526082,12.449155,6
9.705042,4.194973,5
0.028986251,11.190323,2
-0.01968547,9.476583,6
-2.7012868,6.397465,0
-2.7108753,9.555464,4
11.373778,4.2280765,9
10.18737,1.6140709,7
11.309308,1.1085579,7
9.352514,4.7725034,5
9.7705555,0.53897566,5
1.9695134,-3.1311965,1
-5.9207726,6.0496697,6
-2.2159855,12.241395,6
-0.09500658,3.8269615,3
-0.95604646,12.497741,6
-3.009808,6.4573693,0
-1.1294329,13.374942,4
-3.342358,11.553314,4
10.023946,0.8524435,7
11.073067,0.43172505,7
-0.97692245,3.8181586,3
-1.2196039,14.824771,4
12.335789,3.4234223,9
11.4080925,4.894833,5
-0.13810097,10.120442,6
0.19004123,12.089681,6
9.568169,0.82713294,8
-0.90414274,10.832351,4
11.941288,5.41387,9
9.708685,4.661779,5
-1.7518365,7.019931,0
9.956917,6.451486,9
-3.3232865,9.617445,4
-1.583635,14.836057,4
-1.9891046,12.106072,6
-2.9530358,13.141537,4
-0.7439299,-2.1538813,1
-4.737698,5.731769,0
-3.0007608,10.346513,0
7.9569297,6.141542,5
11.628637,2.4813187,7
8.937394,0.74966806,5
-0.8357907,14.751042,4
-0.67202914,6.589291,0
-0.3416207,5.265825,3
-2.58771,14.490013,2
-2.1981163,12.551361,6
0.0023338047,14.729801,2
-0.46492335,-2.706505,1
0.372448,11.521873,2
0.28943035,8.884141,6
-1.7010471,14.733128,4
-4.9618707,5.742572,0
8.208435,6.335292,5
-0.9282325,9.639043,2
4.1006227,10.22727,8
9.045721,6.951358,5
1.8275921,13.440045,2
9.993867,1.835261,5
-0.91956276,13.403107,6
8.207949,5.699233,5
-0.9129432,-3.64905,1
-2.3719654,6.308092,6
1.0150657,-3.4313703,1
9.774065,8.087776,9
12.037172,4.917637,9
4.3658013,9.700298,8
11.81009,1.6536944,7
-0.5694312,11.637988,2
-0.27574557,11.724756,6
-5.0593114,5.59138,0
9.073837,5.508072,5
-0.79624856,-4.121944,1
0.057046834,-2.590992,1
0.322894,14.665492,2
-3.2642574,10.082434,4
-1.8436623,5.474133,3
8.720952,5.479973,5
0.39913827,12.890385,2
1.2074641,11.458182,8
11.470978,4.8824177,5
0.19796602,11.0300665,2
1.6869359,12.720882,6
11.193528,6.482226,9
3.6793258,8.996963,8
9.63793,5.53125,5
0.3464883,9.538255,6
2.026344,-3.497215,1
11.091098,-0.04037714,7
0.5585646,-2.1941948,1
-1.2648935,6.615524,0
8.876368,1.4131736,5
-1.5532624,3.3803303,3
-1.1486171,14.773964,4
10.300557,0.37438723,7
9.001485,4.37708,5
9.89049,7.9947896,9
1.2710074,-1.804198,1
-5.192303,5.3222656,6
-1.1452678,-2.0622888,1
0.66349703,14.227178,4
-2.6601021,14.382885,2
0.9251381,13.579705,2
-0.83601093,13.948974,4
9.777884,2.4017837,5
-1.4643803,7.672986,3
-0.13259672,14.339995,4
-2.6341846,15.0043,2
-5.5886207,5.390433,0
-1.1021409,14.422654,2
-2.03993,9.604741,0
10.61598,6.8277793,9
8.788799,7.498578,5
-2.0593014,5.4440536,0
-3.2525702,6.425714,0
-5.7926397,6.719175,0
-0.10533455,4.0286727,3
-5.539474,5.4680424,0
11.433016,3.0905797,7
8.885727,0.910883,5
-1.345961,14.594321,4
9.555692,5.2090664,5
6.159921,14.012911,8
0.71472806,-2.033257,1
1.8543895,12.876119,6
9.4733,4.6725783,5
-2.6120028,8.215366,4
-0.39746836,10.670575,4
-4.045358,5.2207155,6
-4.602403,6.367447,6
-0.089952074,-3.9403148,1
0.029891146,13.649061,6
-2.6236756,13.776971,6
0.14926392,-2.7790887,1
-0.86403686,-1.9661243,1
-0.16980943,13.892342,2
0.21173842,10.032819,4
11.019011,4.3940063,9
1.295445,-3.8319683,1
3.6566105,8.705467,8
10.985524,0.06587166,7
10.264135,8.000065,9
0.7472098,9.968899,0
-0.06792592,10.979306,6
0.09179829,11.309627,2
7.104449,13.484608,8
-0.3487029,10.540554,4
6.0453377,12.7420225,8
11.392806,7.101808,9
-0.13024877,-4.1683207,1
-5.425337,6.844882,0
-5.3286986,6.6137285,0
-1.2380794,-3.6023304,1
-0.33646914,10.590008,6
-0.52344835,15.174409,2
-0.92566675,-4.477473,1
-0.84181577,12.635444,6
4.7980323,10.4875,8
-1.1311971,14.919986,2
-0.14246598,10.387048,6
11.779764,2.0149171,7
-0.8160173,11.867396,6
11.78366,1.6242063,5
0.57768345,12.835051,6
-2.635612,13.973871,2
11.809347,5.3232036,9
-1.1384451,11.503177,6
11.125349,2.0388823,5
-1.3799695,12.877823,4
11.024453,5.301304,5
1.9169265,12.919775,6
0.30012587,13.101361,2
-2.0178733,12.903093,2
-1.351797,-3.4676242,1
10.842662,2.8491483,5
-4.7920566,6.528225,0
0.19000445,13.556437,2
-0.93109834,6.717356,4
-3.2666512,9.376806,3
10.740299,4.0150056,5
-1.3280898,5.965622,3
0.56533843,10.651498,2
-1.8328111,3.6923394,3
8.895753,1.5970597,5
-1.2532017,4.682291,3
-2.4627912,4.853066,0
-2.6712108,4.7511926,0
-3.1452742,11.726086,6
0.19049366,9.403501,6
10.836411,5.5017796,9
-1.8640151,5.7586985,6
11.327408,6.0456314,9
11.402163,6.0498724,9
3.8367727,13.306806,8
-2.6019373,9.239154,4
6.0810256,14.091356,8
-5.7507477,6.800938,0
3.2721837,9.03009,8
-2.3266275,12.597495,2
-1.8778225,15.239829,4
8.649905,0.8573569,5
8.487157,7.116194,9
9.83774,3.8683617,5
-5.8233643,6.2422843,0
9.931293,2.5952346,5
4.26499,10.244757,8
1.3044357,-1.495045,1
-0.7082194,10.899899,6
0.8713121,14.017643,2
-0.4246794,11.909172,6
-0.36471686,14.591442,4
-1.9666662,4.22968,3
9.8580265,4.401638,5
-0.9722008,-2.490753,1
10.887783,0.31234127,7
-0.83103114,-2.0124645,1
11.378657,1.9810183,7
-2.982233,6.5535016,0
11.899351,1.8873087,7
-3.4356456,6.293443,0
0.32191893,-2.7572753,1
12.089439,5.087492,7
0.5612951,14.288189,2
6.587312,13.652314,8
-0.4376999,10.796806,0
-3.3641424,12.877246,4
-0.48637003,6.9962316,6
-0.8257583,10.607342,6
12.012094,1.6606088,7
-3.920762,8.494308,2
-2.4990506,11.982999,4
9.251091,4.711638,5
8.417283,5.293941,5
0.58521587,12.98341,2
-2.4949198,15.062966,4
4.207954,10.5701475,8
11.60678,3.029748,7
11.070186,5.8966446,9
-1.7983016,9.727593,6
-1.895194,4.726824,0
11.540666,6.336692,9
-1.1713154,3.8285828,3
-1.6053065,14.293643,4
1.2027564,-4.267454,1
-1.2521406,15.223594,4
6.49818,14.000258,8
4.745147,12.961091,8
6.772927,13.941697,8
-2.4705727,7.8087044,3
11.1966715,6.294891,9
-1.0513741,3.176936,3
-3.2905,10.2250805,4
6.5027175,13.9382105,8
-4.9110675,5.4199176,0
9.117034,7.8106785,9
-0.50284594,14.001845,4
-1.7167996,12.747819,4
0.6207909,-2.0843334,1
-2.0828736,6.6299195,0
-1.4430875,13.113318,4
10.8215475,0.23950301,7
-0.38819703,-2.9355123,1
-2.3555346,12.76032,6
-0.86510706,14.929039,4
11.541711,0.4668348,7
0.29985848,12.024892,6
-3.2418492,4.9128036,6
11.246442,7.0305767,9
-1.2229702,14.403726,2
8.677874,5.229038,5
0.30785897,10.332371,2
-3.597427,6.406801,0
11.118398,0.31857368,7
11.997454,5.2516026,9
-4.1500516,6.4839196,0
9.381744,1.3820283,5
0.33667135,12.973177,2
-1.107356,7.2731586,4
9.886636,1.350978,5
6.4434156,12.857689,8
0.20938212,-3.9280548,1
-0.7447491,10.429917,6
1.390648,-2.9846823,1
-1.7718905,4.0672483,3
-1.8799468,6.8647766,0
0.75863487,9.874073,2
0.26950446,9.579726,6
-1.578024,6.9309626,0
1.739599,-3.3306448,1
-0.2858701,10.409416,2
-3.137321,9.631191,4
6.814972,13.246907,8
6.8141074,13.239278,8
-1.1805948,-2.0036848,1
6.9917245,13.001148,8
10.023321,0.19360301,7
-1.4507018,-2.039954,1
9.383461,1.8673528,5
0.9769511,12.792083,6
-0.38168898,11.463955,6
9.849145,2.0907793,5
11.053758,4.514986,5
-5.2373347,6.217912,0
-2.99017,8.336703,3
-3.6729648,8.4077635,3
3.8494568,9.353022,8
-3.8746705,6.15787,0
-2.798214,13.350161,4
1.2145932,-3.084041,1
-4.4663386,6.0650644,0
12.192146,5.0268946,7
-3.8637786,6.9331465,0
0.029571177,11.145743,2
0.43812415,13.808427,2
8.32087,0.37432683,5
-3.3037314,10.568282,4
1.4017292,-2.9453251,1
1.5006721,12.829676,2
10.545375,7.614048,9
9.64566,1.2488922,7
3.7914867,9.665796,8
-2.878094,6.083549,0
1.4444705,-2.9501762,1
11.582345,5.510127,9
11.495702,5.17221,7
11.747126,4.945105,9
-0.8724758,11.186605,6
9.608231,6.8977036,9
-0.3463465,10.3185625,6
0.032853827,11.047403,2
8.802323,1.504327,5
7.178928,13.565801,8
10.340327,1.5132219,7
1.6887774,13.669807,2
-3.105174,11.0665,2
-0.17187268,13.883708,4
4.4144135,10.397031,8
-0.6240252,4.837397,3
9.351894,1.8084689,5
12.1975155,5.1666756,7
8.043977,0.21079841,5
0.6815911,-3.693135,1
-2.2445087,12.877791,6
8.06342,0.2718654,5
10.131285,1.0624732,7
-5.142241,5.645463,0
-0.6963988,13.264022,2
11.368643,0.39730006,7
9.3378,6.1420507,5
1.8097097,13.34029,2
9.913331,0.16739435,7
11.504737,0.90470254,7
9.48389,7.310449,9
10.383781,7.5424423,9
10.860881,-0.45037538,7
-1.2800211,-1.82405,1
10.447251,6.7989464,9
-3.1547272,8.087433,3
-0.7896474,3.5455406,3
12.112243,4.552554,9
12.107326,4.0351853,9
9.42286,4.487801,5
1.787976,12.947753,2
1.1359136,-3.3776429,1
1.7306546,12.809596,6
-0.9902207,6.9492903,0
11.775495,0.8929138,7
-3.5528915,13.034657,2
10.618134,5.051956,9
0.9336482,-1.9235142,1
-2.8342943,8.693286,4
-1.7476456,6.664,0
11.7773695,6.0326405,9
8.135714,6.0913296,5
-1.364356,5.947676,6
1.0703064,-2.928745,1
-0.48695132,6.2056346,1
4.61138,9.965393,8
-2.879622,6.527606,0
4.9037547,13.598199,8
-2.6976657,4.455461,1
11.39837,6.5965633,9
11.674134,1.5497633,7
-2.8400078,4.9625163,0
-1.6309605,14.544364,4
-2.1450143,7.976669,3
10.601514,3.0248263,5
-1.3619683,5.0567207,3
-2.586289,4.594155,3
1.3587021,-3.4253285,1
-3.1102076,8.670171,3
-0.9636667,13.225158,4
0.3666591,3.8307972,3
10.64016,6.914998,9
-4.5416245,5.6463227,6
-3.659404,6.5863833,6
11.938967,1.5694203,7
11.85762,3.828935,7
-1.32922,7.7330465,4
-2.6229692,14.295301,2
-2.7025533,14.191567,2
5.789162,13.421682,8
8.687031,7.755778,9
-5.501166,5.2605033,0
0.11352933,15.064236,2
-2.7608395,12.166167,6
10.776598,0.016116718,7
-0.008432264,10.009006,2
0.2029847,14.353723,2
10.1119375,-0.534976,7
-0.40997666,-4.289841,1
0.3142495,13.687969,2
9.091935,7.239955,5
-5.6829996,6.483899,0
11.138172,5.211635,9
-2.9607923,13.194097,2
-2.6474524,14.275318,2
-2.1780314,5.113795,0
-0.72056574,6.8391557,3
-3.6053574,4.585165,0
-3.3111477,9.970704,4
4.238157,9.586905,8
-1.5275826,6.8971877,3
0.24831957,13.029957,2
10.024285,0.2025853,7
-1.8166884,5.58661,0
-3.0619822,9.42604,4
-1.1069529,6.6736193,0
10.799037,6.034144,9
-1.5312625,14.089636,4
10.692192,0.17757948,7
-5.82215,6.2099104,0
5.2918177,13.698248,8
-1.6987097,13.515892,4
-0.41143388,3.4644792,3
11.094046,1.6188745,7
-3.345277,10.04533,6
10.634925,2.5581765,5
-5.8951316,6.016812,0
-1.3253437,3.6029024,3
-1.1755415,11.478363,2
-5.011652,5.4613647,6
-2.4874249,4.5084176,6
12.0258255,4.1614094,9
-2.871005,4.3198047,0
5.240345,11.495312,8
-1.3851054,15.150609,2
11.264965,0.98967165,7
-1.0711536,3.7129376,3
11.529583,0.3641384,7
3.6128473,8.710138,8
10.868723,6.1706133,9
-1.9162848,15.208616,2
0.037851032,10.799394,2
10.431451,-0.20769818,7
4.21596,10.106014,8
-0.1827559,-3.9213445,1
-2.2870939,7.7822957,3
1.2773802,13.830129,2
-2.8277426,14.359291,4
3.547472,8.530051,8
1.0413897,13.38816,6
